-100,100,-100,-0.317149255,-0.117044258,-0.201729647
-100,80,-100,-0.336591214,-0.082643201,-0.207388983
-100,60,-100,-0.349660564,-0.054701725,-0.203853239
-100,40,-100,-0.357877829,-0.033429736,-0.199868308
-100,20,-100,-0.362404003,-0.01586274,-0.197201288
-100,0,-100,-0.363847187,-5.53789E-05,-0.196278543
-100,-20,-100,-0.362404003,0.01586274,-0.197201288
-100,-40,-100,-0.357877829,0.033429736,-0.199868308
-100,-60,-100,-0.349660564,0.054701725,-0.203853239
-100,-80,-100,-0.336591214,0.082643201,-0.207388983
-100,-100,-100,-0.317149255,0.117044258,-0.201729647
-100,100,-80,-0.285048795,-0.107342228,-0.16701598
-100,80,-80,-0.303516687,-0.080667134,-0.174965371
-100,60,-80,-0.316757142,-0.056308948,-0.177237938
-100,40,-80,-0.325462472,-0.035393723,-0.177017457
-100,20,-80,-0.330370392,-0.01702666,-0.176322006
-100,0,-80,-0.33195115,-6.50515E-05,-0.176010687
-100,-20,-80,-0.330370392,0.01702666,-0.176322006
-100,-40,-80,-0.325462472,0.035393723,-0.177017457
-100,-60,-80,-0.316757142,0.056308948,-0.177237938
-100,-80,-80,-0.303516687,0.080667134,-0.174965371
-100,-100,-80,-0.285048795,0.107342228,-0.16701598
-100,100,-60,-0.253798806,-0.096235788,-0.14249087
-100,80,-60,-0.271111791,-0.075204137,-0.150708496
-100,60,-60,-0.284011965,-0.054484601,-0.154971117
-100,40,-60,-0.29278223,-0.035134131,-0.156753108
-100,20,-60,-0.297832635,-0.017140129,-0.157332414
-100,0,-60,-0.29947517,-7.44905E-05,-0.157448092
-100,-20,-60,-0.297832635,0.017140129,-0.157332414
-100,-40,-60,-0.29278223,0.035134131,-0.156753108
-100,-60,-60,-0.284011965,0.054484601,-0.154971117
-100,-80,-60,-0.271111791,0.075204137,-0.150708496
-100,-100,-60,-0.253798806,0.096235788,-0.14249087
-100,100,-40,-0.227739744,-0.086297736,-0.125419688
-100,80,-40,-0.244026981,-0.069072146,-0.133127379
-100,60,-40,-0.256455525,-0.051233315,-0.137930314
-100,40,-40,-0.265093178,-0.033650814,-0.140581999
-100,20,-40,-0.270147004,-0.016598833,-0.141835719
-100,0,-40,-0.271803109,-8.3047E-05,-0.142196437
-100,-20,-40,-0.270147004,0.016598833,-0.141835719
-100,-40,-40,-0.265093178,0.033650814,-0.140581999
-100,-60,-40,-0.256455525,0.051233315,-0.137930314
-100,-80,-40,-0.244026981,0.069072146,-0.133127379
-100,-100,-40,-0.227739744,0.086297736,-0.125419688
-100,100,-20,-0.204647959,-0.077526152,-0.11361717
-100,80,-20,-0.219984561,-0.063053609,-0.120668554
-100,60,-20,-0.231892705,-0.047507022,-0.125474927
-100,40,-20,-0.240302645,-0.031603726,-0.128438699
-100,20,-20,-0.2452823,-0.015713173,-0.130001416
-100,0,-20,-0.246923336,-9.00582E-05,-0.130484335
-100,-20,-20,-0.2452823,0.015713173,-0.130001416
-100,-40,-20,-0.240302645,0.031603726,-0.128438699
-100,-60,-20,-0.231892705,0.047507022,-0.125474927
-100,-80,-20,-0.219984561,0.063053609,-0.120668554
-100,-100,-20,-0.204647959,0.077526152,-0.11361717
-100,100,0,-0.183066881,-0.069701847,-0.105357891
-100,80,0,-0.197463475,-0.057347159,-0.111851962
-100,60,0,-0.20880228,-0.043688826,-0.116517265
-100,40,0,-0.216914661,-0.029328958,-0.119568878
-100,20,0,-0.221764571,-0.014664991,-0.121265282
-100,0,0,-0.223369848,-9.49219E-05,-0.121805413
-100,-20,0,-0.221764571,0.014664991,-0.121265282
-100,-40,0,-0.216914661,0.029328958,-0.119568878
-100,-60,0,-0.20880228,0.043688826,-0.116517265
-100,-80,0,-0.197463475,0.057347159,-0.111851962
-100,-100,0,-0.183066881,0.069701847,-0.105357891
-100,100,20,-0.162161389,-0.062557926,-0.099260378
-100,80,20,-0.17556993,-0.051927079,-0.105359343
-100,60,20,-0.186261477,-0.039891347,-0.109895824
-100,40,20,-0.193995457,-0.026962117,-0.112973079
-100,20,20,-0.198657101,-0.013538058,-0.114737261
-100,0,20,-0.200205954,-9.71782E-05,-0.115308484
-100,-20,20,-0.198657101,0.013538058,-0.114737261
-100,-40,20,-0.193995457,0.026962117,-0.112973079
-100,-60,20,-0.186261477,0.039891347,-0.109895824
-100,-80,20,-0.17556993,0.051927079,-0.105359343
-100,-100,20,-0.162161389,0.062557926,-0.099260378
-100,100,40,-0.141574912,-0.055865968,-0.09422304
-100,80,40,-0.153905869,-0.04670587,-0.100066426
-100,60,40,-0.163843912,-0.036118821,-0.104523476
-100,40,40,-0.171100965,-0.024542652,-0.107623074
-100,20,40,-0.175505661,-0.012363096,-0.109436203
-100,0,40,-0.176974071,-9.65918E-05,-0.110029591
-100,-20,40,-0.175505661,0.012363096,-0.109436203
-100,-40,40,-0.171100965,0.024542652,-0.107623074
-100,-60,40,-0.163843912,0.036118821,-0.104523476
-100,-80,40,-0.153905869,0.04670587,-0.100066426
-100,-100,40,-0.141574912,0.055865968,-0.09422304
-100,100,60,-0.121307255,-0.049471544,-0.089399319
-100,80,60,-0.132454673,-0.041610742,-0.095070011
-100,60,60,-0.141522588,-0.032354611,-0.099477897
-100,40,60,-0.148197407,-0.022080081,-0.102599381
-100,20,60,-0.152272655,-0.011151549,-0.104451716
-100,0,60,-0.15363502,-9.32021E-05,-0.105062036
-100,-20,60,-0.152272655,0.011151549,-0.104451716
-100,-40,60,-0.148197407,0.022080081,-0.102599381
-100,-60,60,-0.141522588,0.032354611,-0.099477897
-100,-80,60,-0.132454673,0.041610742,-0.095070011
-100,-100,60,-0.121307255,0.049471544,-0.089399319
-100,100,80,-0.101607255,-0.04330107,-0.084193342
-100,80,80,-0.111473314,-0.036612468,-0.089711094
-100,60,80,-0.119565313,-0.028600176,-0.094063352
-100,40,80,-0.125562744,-0.019588328,-0.097187087
-100,20,80,-0.129242743,-0.009914392,-0.099060377
-100,0,80,-0.130475913,-8.73109E-05,-0.09968049
-100,-20,80,-0.129242743,0.009914392,-0.099060377
-100,-40,80,-0.125562744,0.019588328,-0.097187087
-100,-60,80,-0.119565313,0.028600176,-0.094063352
-100,-80,80,-0.111473314,0.036612468,-0.089711094
-100,-100,80,-0.101607255,0.04330107,-0.084193342
-100,100,100,-0.082874764,-0.037353303,-0.078259073
-100,80,100,-0.091389773,-0.031729745,-0.083587948
-100,60,100,-0.098427098,-0.024885496,-0.087841165
-100,40,100,-0.103675076,-0.017096698,-0.090925529
-100,20,100,-0.106909206,-0.008669096,-0.092789693
-100,0,100,-0.107995448,-7.94165E-05,-0.093408933
-100,-20,100,-0.106909206,0.008669096,-0.092789693
-100,-40,100,-0.103675076,0.017096698,-0.090925529
-100,-60,100,-0.098427098,0.024885496,-0.087841165
-100,-80,100,-0.091389773,0.031729745,-0.083587948
-100,-100,100,-0.082874764,0.037353303,-0.078259073
-80,100,-100,-0.319342213,-0.094784347,-0.156536463
-80,80,-100,-0.338083102,-0.066784606,-0.161359711
-80,60,-100,-0.351106263,-0.044227905,-0.158593349
-80,40,-100,-0.359546531,-0.027070265,-0.155423776
-80,20,-100,-0.36428619,-0.012862816,-0.15329374
-80,0,-100,-0.365812476,-4.32498E-05,-0.152555781
-80,-20,-100,-0.36428619,0.012862816,-0.15329374
-80,-40,-100,-0.359546531,0.027070265,-0.155423776
-80,-60,-100,-0.351106263,0.044227905,-0.158593349
-80,-80,-100,-0.338083102,0.066784606,-0.161359711
-80,-100,-100,-0.319342213,0.094784347,-0.156536463
-80,100,-80,-0.28607159,-0.086466137,-0.1312634
-80,80,-80,-0.304232016,-0.064964128,-0.138093225
-80,60,-80,-0.317508874,-0.045396745,-0.140168585
-80,40,-80,-0.326416457,-0.028580352,-0.140139434
-80,20,-80,-0.33151252,-0.013767687,-0.139660476
-80,0,-80,-0.333167362,-5.02073E-05,-0.139435522
-80,-20,-80,-0.33151252,0.013767687,-0.139660476
-80,-40,-80,-0.326416457,0.028580352,-0.140139434
-80,-60,-80,-0.317508874,0.045396745,-0.140168585
-80,-80,-80,-0.304232016,0.064964128,-0.138093225
-80,-100,-80,-0.28607159,0.086466137,-0.1312634
-80,100,-60,-0.253148168,-0.076965724,-0.113307747
-80,80,-60,-0.270163401,-0.060214266,-0.120369614
-80,60,-60,-0.283017977,-0.043698837,-0.124114226
-80,40,-60,-0.291884398,-0.028229771,-0.125759265
-80,20,-60,-0.297049663,-0.013791858,-0.126347851
-80,0,-60,-0.298741108,-5.68638E-05,-0.126480741
-80,-20,-60,-0.297049663,0.013791858,-0.126347851
-80,-40,-60,-0.291884398,0.028229771,-0.125759265
-80,-60,-60,-0.283017977,0.043698837,-0.124114226
-80,-80,-60,-0.270163401,0.060214266,-0.120369614
-80,-100,-60,-0.253148168,0.076965724,-0.113307747
-80,100,-40,-0.225594594,-0.068484513,-0.100400409
-80,80,-40,-0.241376483,-0.054911112,-0.10699661
-80,60,-40,-0.253557205,-0.040813029,-0.111175244
-80,40,-40,-0.262122662,-0.026859095,-0.113537687
-80,20,-40,-0.267182808,-0.013268799,-0.114685664
-80,0,-40,-0.268851055,-6.27639E-05,-0.115022406
-80,-20,-40,-0.267182808,0.013268799,-0.114685664
-80,-40,-40,-0.262122662,0.026859095,-0.113537687
-80,-60,-40,-0.253557205,0.040813029,-0.111175244
-80,-80,-40,-0.241376483,0.054911112,-0.10699661
-80,-100,-40,-0.225594594,0.068484513,-0.100400409
-80,100,-20,-0.201471974,-0.061049257,-0.091037132
-80,80,-20,-0.216045468,-0.049741902,-0.097020465
-80,60,-20,-0.227466744,-0.037553237,-0.101159278
-80,40,-20,-0.23561159,-0.025029868,-0.103756595
-80,20,-20,-0.240473095,-0.012463093,-0.105148883
-80,0,-20,-0.242083645,-6.74625E-05,-0.105583498
-80,-20,-20,-0.240473095,0.012463093,-0.105148883
-80,-40,-20,-0.23561159,0.025029868,-0.103756595
-80,-60,-20,-0.227466744,0.037553237,-0.101159278
-80,-80,-20,-0.216045468,0.049741902,-0.097020465
-80,-100,-20,-0.201471974,0.061049257,-0.091037132
-80,100,0,-0.179444089,-0.054490765,-0.084120897
-80,80,0,-0.192852338,-0.044895994,-0.089556551
-80,60,0,-0.203485656,-0.034260742,-0.093514167
-80,40,0,-0.211149782,-0.023037296,-0.096140346
-80,20,0,-0.215760533,-0.011534108,-0.097618719
-80,0,0,-0.217293489,-7.05785E-05,-0.098092743
-80,-20,0,-0.215760533,0.011534108,-0.097618719
-80,-40,0,-0.211149782,0.023037296,-0.096140346
-80,-60,0,-0.203485656,0.034260742,-0.093514167
-80,-80,0,-0.192852338,0.044895994,-0.089556551
-80,-100,0,-0.179444089,0.054490765,-0.084120897
-80,100,20,-0.158695144,-0.048595861,-0.078772861
-80,80,20,-0.170961418,-0.04037009,-0.083784517
-80,60,20,-0.18078426,-0.031048258,-0.08755521
-80,40,20,-0.187924712,-0.021009915,-0.090142696
-80,20,20,-0.192247536,-0.010560085,-0.09164073
-80,0,20,-0.193688871,-7.18455E-05,-0.092128485
-80,-20,20,-0.192247536,0.010560085,-0.09164073
-80,-40,20,-0.187924712,0.021009915,-0.090142696
-80,-60,20,-0.18078426,0.031048258,-0.08755521
-80,-80,20,-0.170961418,0.04037009,-0.083784517
-80,-100,20,-0.158695144,0.048595861,-0.078772861
-80,100,40,-0.138811044,-0.043178157,-0.074272338
-80,80,40,-0.149932753,-0.036101562,-0.078973782
-80,60,40,-0.158912576,-0.027931816,-0.082591682
-80,40,40,-0.165486769,-0.018991907,-0.085129702
-80,20,40,-0.169487264,-0.009573285,-0.086624962
-80,0,40,-0.170824213,-7.11498E-05,-0.08711648
-80,-20,40,-0.169487264,0.009573285,-0.086624962
-80,-40,40,-0.165486769,0.018991907,-0.085129702
-80,-60,40,-0.158912576,0.027931816,-0.082591682
-80,-80,40,-0.149932753,0.036101562,-0.078973782
-80,-100,40,-0.138811044,0.043178157,-0.074272338
-80,100,60,-0.119674539,-0.038105156,-0.070048966
-80,80,60,-0.129632424,-0.032029343,-0.074516321
-80,60,60,-0.137729907,-0.024900287,-0.078010732
-80,40,60,-0.14369402,-0.016994968,-0.080500399
-80,20,60,-0.147339047,-0.008585914,-0.081984882
-80,0,60,-0.14855938,-6.85475E-05,-0.082475348
-80,-20,60,-0.147339047,0.008585914,-0.081984882
-80,-40,60,-0.14369402,0.016994968,-0.080500399
-80,-60,60,-0.137729907,0.024900287,-0.078010732
-80,-80,60,-0.129632424,0.032029343,-0.074516321
-80,-100,60,-0.119674539,0.038105156,-0.070048966
-80,100,80,-0.1013756,-0.0333028,-0.065689659
-80,80,80,-0.110148801,-0.028118961,-0.069954835
-80,60,80,-0.117327918,-0.021947667,-0.073333158
-80,40,80,-0.12264328,-0.015026313,-0.07576757
-80,20,80,-0.125903929,-0.007605186,-0.077231958
-80,0,80,-0.126997311,-6.42529E-05,-0.077717363
-80,-20,80,-0.125903929,0.007605186,-0.077231958
-80,-40,80,-0.12264328,0.015026313,-0.07576757
-80,-60,80,-0.117327918,0.021947667,-0.073333158
-80,-80,80,-0.110148801,0.028118961,-0.069954835
-80,-100,80,-0.1013756,0.0333028,-0.065689659
-80,100,100,-0.084131492,-0.028749649,-0.0609452
-80,80,100,-0.091712592,-0.024368546,-0.065000369
-80,60,100,-0.097951427,-0.019084827,-0.068245043
-80,40,100,-0.102592034,-0.013100414,-0.070603803
-80,20,100,-0.105447978,-0.006640534,-0.072032124
-80,0,100,-0.106407137,-5.86032E-05,-0.072506816
-80,-20,100,-0.105447978,0.006640534,-0.072032124
-80,-40,100,-0.102592034,0.013100414,-0.070603803
-80,-60,100,-0.097951427,0.019084827,-0.068245043
-80,-80,100,-0.091712592,0.024368546,-0.065000369
-80,-100,100,-0.084131492,0.028749649,-0.0609452
-60,100,-100,-0.317410209,-0.07322218,-0.111014004
-60,80,-100,-0.335978492,-0.051147291,-0.115633102
-60,60,-100,-0.349054668,-0.033643241,-0.113744032
-60,40,-100,-0.357634263,-0.020531694,-0.111406666
-60,20,-100,-0.362490608,-0.009747313,-0.109816053
-60,0,-100,-0.364061662,-3.16601E-05,-0.109263231
-60,-20,-100,-0.362490608,0.009747313,-0.109816053
-60,-40,-100,-0.357634263,0.020531694,-0.111406666
-60,-60,-100,-0.349054668,0.033643241,-0.113744032
-60,-80,-100,-0.335978492,0.051147291,-0.115633102
-60,-100,-100,-0.317410209,0.07322218,-0.111014004
-60,100,-80,-0.284258288,-0.065887947,-0.094740194
-60,80,-80,-0.302404559,-0.049330062,-0.100577906
-60,60,-80,-0.315755106,-0.034373371,-0.102451329
-60,40,-80,-0.32478087,-0.021611582,-0.102560693
-60,20,-80,-0.329975664,-0.010407532,-0.102256504
-60,0,-80,-0.331669093,-3.64254E-05,-0.102103324
-60,-20,-80,-0.329975664,0.010407532,-0.102256504
-60,-40,-80,-0.32478087,0.021611582,-0.102560693
-60,-60,-80,-0.315755106,0.034373371,-0.102451329
-60,-80,-80,-0.302404559,0.049330062,-0.100577906
-60,-100,-80,-0.284258288,0.065887947,-0.094740194
-60,100,-60,-0.251273606,-0.057999872,-0.083245816
-60,80,-60,-0.268183758,-0.045347755,-0.089012175
-60,60,-60,-0.281018477,-0.032893986,-0.092100111
-60,40,-60,-0.289921816,-0.021248684,-0.093489142
-60,20,-60,-0.295133526,-0.010383785,-0.094009248
-60,0,-60,-0.296845973,-4.09174E-05,-0.094133179
-60,-20,-60,-0.295133526,0.010383785,-0.094009248
-60,-40,-60,-0.289921816,0.021248684,-0.093489142
-60,-60,-60,-0.281018477,0.032893986,-0.092100111
-60,-80,-60,-0.268183758,0.045347755,-0.089012175
-60,-100,-60,-0.251273606,0.057999872,-0.083245816
-60,100,-40,-0.223503489,-0.051178903,-0.074625121
-60,80,-40,-0.238982187,-0.041057202,-0.079886666
-60,60,-40,-0.250983811,-0.030533376,-0.083245132
-60,40,-40,-0.259466117,-0.020106751,-0.085164451
-60,20,-40,-0.264498558,-0.00993895,-0.086108988
-60,0,-40,-0.266162861,-4.48349E-05,-0.086388716
-60,-20,-40,-0.264498558,0.00993895,-0.086108988
-60,-40,-40,-0.259466117,0.020106751,-0.085164451
-60,-60,-40,-0.250983811,0.030533376,-0.083245132
-60,-80,-40,-0.238982187,0.041057202,-0.079886666
-60,-100,-40,-0.223503489,0.051178903,-0.074625121
-60,100,-20,-0.199151742,-0.045311752,-0.068004995
-60,80,-20,-0.213220644,-0.036950347,-0.072706973
-60,60,-20,-0.224293886,-0.027921346,-0.075984401
-60,40,-20,-0.23222603,-0.018626249,-0.078058792
-60,20,-20,-0.236978548,-0.009281347,-0.079179846
-60,0,-20,-0.238557687,-4.78916E-05,-0.079531686
-60,-20,-20,-0.236978548,0.009281347,-0.079179846
-60,-40,-20,-0.23222603,0.018626249,-0.078058792
-60,-60,-20,-0.224293886,0.027921346,-0.075984401
-60,-80,-20,-0.213220644,0.036950347,-0.072706973
-60,-100,-20,-0.199151742,0.045311752,-0.068004995
-60,100,0,-0.177055909,-0.040208305,-0.062842056
-60,80,0,-0.189798278,-0.033152046,-0.067057821
-60,60,0,-0.199937907,-0.025320232,-0.070150141
-60,40,0,-0.207272688,-0.017039702,-0.0722176
-60,20,0,-0.211698885,-0.008537361,-0.073388945
-60,0,0,-0.213174579,-4.98516E-05,-0.073766022
-60,-20,0,-0.211698885,0.008537361,-0.073388945
-60,-40,0,-0.207272688,0.017039702,-0.0722176
-60,-60,0,-0.199937907,0.025320232,-0.070150141
-60,-80,0,-0.189798278,0.033152046,-0.067057821
-60,-100,0,-0.177055909,0.040208305,-0.062842056
-60,100,20,-0.156508622,-0.035682018,-0.05867705
-60,80,20,-0.168003791,-0.029652788,-0.062509605
-60,60,20,-0.177228381,-0.022818713,-0.06541249
-60,40,20,-0.183950576,-0.015450658,-0.067417369
-60,20,20,-0.188029109,-0.007770389,-0.068583979
-60,0,20,-0.189392125,-5.05588E-05,-0.068965265
-60,-20,20,-0.188029109,0.007770389,-0.068583979
-60,-40,20,-0.183950576,0.015450658,-0.067417369
-60,-60,20,-0.177228381,0.022818713,-0.06541249
-60,-80,20,-0.168003791,0.029652788,-0.062509605
-60,-100,20,-0.156508622,0.035682018,-0.05867705
-60,100,40,-0.137121805,-0.031581029,-0.055098572
-60,80,40,-0.147427753,-0.026402418,-0.058639843
-60,60,40,-0.155754092,-0.020431246,-0.061379669
-60,40,40,-0.161857304,-0.01389639,-0.063311804
-60,20,40,-0.165575933,-0.007007526,-0.064454514
-60,0,40,-0.16682093,-4.9957E-05,-0.064831494
-60,-20,40,-0.165575933,0.007007526,-0.064454514
-60,-40,40,-0.161857304,0.01389639,-0.063311804
-60,-60,40,-0.155754092,0.020431246,-0.061379669
-60,-80,40,-0.147427753,0.026402418,-0.058639843
-60,-100,40,-0.137121805,0.031581029,-0.055098572
-60,100,60,-0.118737142,-0.027797284,-0.05175871
-60,80,60,-0.127893088,-0.023350749,-0.055072854
-60,60,60,-0.135332169,-0.018148762,-0.057675666
-60,40,60,-0.140811218,-0.012386648,-0.059537335
-60,20,60,-0.14416109,-0.006258868,-0.060650492
-60,0,60,-0.145284285,-4.80954E-05,-0.061019594
-60,-20,60,-0.14416109,0.006258868,-0.060650492
-60,-40,60,-0.140811218,0.012386648,-0.059537335
-60,-60,60,-0.135332169,0.018148762,-0.057675666
-60,-80,60,-0.127893088,0.023350749,-0.055072854
-60,-100,60,-0.118737142,0.027797284,-0.05175871
-60,100,80,-0.101358472,-0.024265442,-0.048393285
-60,80,80,-0.109394861,-0.020465017,-0.051513567
-60,60,80,-0.115956145,-0.015962463,-0.053991979
-60,40,80,-0.120808336,-0.010924679,-0.055782608
-60,20,80,-0.123783466,-0.005528943,-0.056861811
-60,0,80,-0.124782267,-4.512E-05,-0.05722085
-60,-20,80,-0.123783466,0.005528943,-0.056861811
-60,-40,80,-0.120808336,0.010924679,-0.055782608
-60,-60,80,-0.115956145,0.015962463,-0.053991979
-60,-80,80,-0.109394861,0.020465017,-0.051513567
-60,-100,80,-0.101358472,0.024265442,-0.048393285
-60,100,100,-0.085092385,-0.020957528,-0.044835355
-60,80,100,-0.092042405,-0.017734409,-0.047767766
-60,60,100,-0.097740875,-0.013873518,-0.050118079
-60,40,100,-0.101969698,-0.009516653,-0.05182918
-60,20,100,-0.104569087,-0.004822639,-0.052866616
-60,0,100,-0.105442672,-4.12533E-05,-0.05321252
-60,-20,100,-0.104569087,0.004822639,-0.052866616
-60,-40,100,-0.101969698,0.009516653,-0.05182918
-60,-60,100,-0.097740875,0.013873518,-0.050118079
-60,-80,100,-0.092042405,0.017734409,-0.047767766
-60,-100,100,-0.085092385,0.020957528,-0.044835355
-40,100,-100,-0.311211402,-0.051349826,-0.066042104
-40,80,-100,-0.330525128,-0.035278201,-0.070711347
-40,60,-100,-0.344023819,-0.022856886,-0.069715421
-40,40,-100,-0.352825943,-0.013850994,-0.068205057
-40,20,-100,-0.357790711,-0.006557899,-0.067154444
-40,0,-100,-0.359395275,-2.06881E-05,-0.0667868
-40,-20,-100,-0.357790711,0.006557899,-0.067154444
-40,-40,-100,-0.352825943,0.013850994,-0.068205057
-40,-60,-100,-0.344023819,0.022856886,-0.069715421
-40,-80,-100,-0.330525128,0.035278201,-0.070711347
-40,-100,-100,-0.311211402,0.051349826,-0.066042104
-40,100,-80,-0.279737624,-0.045020755,-0.059086281
-40,80,-80,-0.298394484,-0.033496533,-0.063790392
-40,60,-80,-0.312042552,-0.023192609,-0.065360145
-40,40,-80,-0.321233539,-0.014528315,-0.065541047
-40,20,-80,-0.326514291,-0.006985604,-0.065375049
-40,0,-80,-0.328235286,-2.36532E-05,-0.065282063
-40,-20,-80,-0.326514291,0.006985604,-0.065375049
-40,-40,-80,-0.321233539,0.014528315,-0.065541047
-40,-60,-80,-0.312042552,0.023192609,-0.065360145
-40,-80,-80,-0.298394484,0.033496533,-0.063790392
-40,-100,-80,-0.279737624,0.045020755,-0.059086281
-40,100,-60,-0.248289647,-0.039003794,-0.053709291
-40,80,-60,-0.265365765,-0.030446611,-0.057942595
-40,60,-60,-0.278305392,-0.022042846,-0.060213164
-40,40,-60,-0.287273908,-0.014220829,-0.061240879
-40,20,-60,-0.292523276,-0.006945684,-0.061632848
-40,0,-60,-0.294249031,-2.64197E-05,-0.061728386
-40,-20,-60,-0.292523276,0.006945684,-0.061632848
-40,-40,-60,-0.287273908,0.014220829,-0.061240879
-40,-60,-60,-0.278305392,0.022042846,-0.060213164
-40,-80,-60,-0.265365765,0.030446611,-0.057942595
-40,-100,-60,-0.248289647,0.039003794,-0.053709291
-40,100,-40,-0.221345945,-0.034112592,-0.04901622
-40,80,-40,-0.236721349,-0.027363855,-0.052727205
-40,60,-40,-0.248651622,-0.020344345,-0.05510161
-40,40,-40,-0.257092173,-0.013395266,-0.056463041
-40,20,-40,-0.262104616,-0.00662167,-0.057135809
-40,0,-40,-0.263764089,-2.88057E-05,-0.057335629
-40,-20,-40,-0.262104616,0.00662167,-0.057135809
-40,-40,-40,-0.257092173,0.013395266,-0.056463041
-40,-60,-40,-0.248651622,0.020344345,-0.05510161
-40,-80,-40,-0.236721349,0.027363855,-0.052727205
-40,-100,-40,-0.221345945,0.034112592,-0.04901622
-40,100,-20,-0.197349989,-0.030024566,-0.045022509
-40,80,-20,-0.211128823,-0.02449271,-0.048275212
-40,60,-20,-0.221990803,-0.018512915,-0.050550689
-40,40,-20,-0.229784049,-0.01235354,-0.051996443
-40,20,-20,-0.234460048,-0.006157492,-0.05278044
-40,0,-20,-0.23601574,-3.06418E-05,-0.053026928
-40,-20,-20,-0.234460048,0.006157492,-0.05278044
-40,-40,-20,-0.229784049,0.01235354,-0.051996443
-40,-60,-20,-0.221990803,0.018512915,-0.050550689
-40,-80,-20,-0.211128823,0.02449271,-0.048275212
-40,-100,-20,-0.197349989,0.030024566,-0.045022509
-40,100,0,-0.175454183,-0.026523595,-0.041698233
-40,80,0,-0.187781819,-0.021876428,-0.044578645
-40,60,0,-0.197605951,-0.016714587,-0.046699975
-40,40,0,-0.204723163,-0.011252638,-0.048123702
-40,20,0,-0.20902409,-0.005639947,-0.048932992
-40,0,0,-0.21045982,-3.17915E-05,-0.049193771
-40,-20,0,-0.20902409,0.005639947,-0.048932992
-40,-40,0,-0.204723163,0.011252638,-0.048123702
-40,-60,0,-0.197605951,0.016714587,-0.046699975
-40,-80,0,-0.187781819,0.021876428,-0.044578645
-40,-100,0,-0.175454183,0.026523595,-0.041698233
-40,100,20,-0.155144448,-0.023453322,-0.038903311
-40,80,20,-0.166150571,-0.019493118,-0.041494036
